COD_VENDEDOR,COD_PRODUTO,QUANTIDADE,DATA,VALOR_TOTAL,COD_LOJA
3,1,5,2023-05-01,485.53123150610156,4
3,2,8,2023-05-01,409.8774006937816,4
4,1,6,2023-05-01,582.6374778073218,5
4,2,7,2023-05-01,358.64272560705894,5
5,1,4,2023-05-01,388.42498520488124,1
5,2,9,2023-05-01,461.1120757805043,1
6,1,6,2023-05-01,582.6374778073218,2
6,2,8,2023-05-01,409.8774006937816,2
7,1,10,2023-05-01,971.0624630122031,1
7,2,1,2023-05-01,51.2346750867227,1
8,1,5,2023-05-01,485.53123150610156,5
8,2,8,2023-05-01,409.8774006937816,5
9,1,9,2023-05-01,873.9562167109827,4
9,2,8,2023-05-01,409.8774006937816,4
10,1,9,2023-05-01,873.9562167109827,4
10,2,5,2023-05-01,256.1733754336135,4
1,1,6,2023-05-02,582.6374778073218,2
1,2,8,2023-05-02,409.8774006937816,2
2,1,1,2023-05-02,97.10624630122031,3
2,2,10,2023-05-02,512.346750867227,3
3,1,5,2023-05-02,485.53123150610156,4
3,2,4,2023-05-02,204.9387003468908,4
4,1,2,2023-05-02,194.21249260244062,5
4,2,6,2023-05-02,307.40805052033625,5
5,1,6,2023-05-02,582.6374778073218,1
5,2,2,2023-05-02,102.4693501734454,1
6,1,6,2023-05-02,582.6374778073218,2
6,2,8,2023-05-02,409.8774006937816,2
7,1,6,2023-05-02,582.6374778073218,1
7,2,9,2023-05-02,461.1120757805043,1
8,1,9,2023-05-02,873.9562167109827,5
8,2,7,2023-05-02,358.64272560705894,5
9,1,10,2023-05-02,971.0624630122031,4
9,2,6,2023-05-02,307.40805052033625,4
10,1,1,2023-05-02,97.10624630122031,4
10,2,2,2023-05-02,102.4693501734454,4
1,1,2,2023-05-03,194.21249260244062,2
1,2,7,2023-05-03,358.64272560705894,2
2,1,2,2023-05-03,194.21249260244062,3
2,2,9,2023-05-03,461.1120757805043,3
3,1,5,2023-05-03,485.53123150610156,4
3,2,1,2023-05-03,51.2346750867227,4
4,1,2,2023-05-03,194.21249260244062,5
4,2,5,2023-05-03,256.1733754336135,5
5,1,9,2023-05-03,873.9562167109827,1
5,2,4,2023-05-03,204.9387003468908,1
6,1,5,2023-05-03,485.53123150610156,2
6,2,7,2023-05-03,358.64272560705894,2
7,1,9,2023-05-03,873.9562167109827,1
7,2,4,2023-05-03,204.9387003468908,1
8,1,6,2023-05-03,582.6374778073218,5
8,2,7,2023-05-03,358.64272560705894,5
9,1,1,2023-05-03,97.10624630122031,4
9,2,7,2023-05-03,358.64272560705894,4
10,1,6,2023-05-03,582.6374778073218,4
10,2,7,2023-05-03,358.64272560705894,4
1,1,6,2023-05-04,582.6374778073218,2
1,2,1,2023-05-04,51.2346750867227,2
2,1,9,2023-05-04,873.9562167109827,3
2,2,5,2023-05-04,256.1733754336135,3
3,1,6,2023-05-04,582.6374778073218,4
3,2,1,2023-05-04,51.2346750867227,4
4,1,1,2023-05-04,97.10624630122031,5
4,2,9,2023-05-04,461.1120757805043,5
5,1,10,2023-05-04,971.0624630122031,1
5,2,3,2023-05-04,153.70402526016812,1
6,1,9,2023-05-04,873.9562167109827,2
6,2,1,2023-05-04,51.2346750867227,2
7,1,6,2023-05-04,582.6374778073218,1
7,2,5,2023-05-04,256.1733754336135,1
8,1,10,2023-05-04,971.0624630122031,5
8,2,1,2023-05-04,51.2346750867227,5
9,1,3,2023-05-04,291.3187389036609,4
9,2,2,2023-05-04,102.4693501734454,4
10,1,10,2023-05-04,971.0624630122031,4
10,2,9,2023-05-04,461.1120757805043,4
1,1,1,2023-05-05,97.10624630122031,2
1,2,7,2023-05-05,358.64272560705894,2
2,1,6,2023-05-05,582.6374778073218,3
2,2,4,2023-05-05,204.9387003468908,3
3,1,7,2023-05-05,679.7437241085422,4
3,2,2,2023-05-05,102.4693501734454,4
4,1,1,2023-05-05,97.10624630122031,5
4,2,5,2023-05-05,256.1733754336135,5
5,1,7,2023-05-05,679.7437241085422,1
5,2,7,2023-05-05,358.64272560705894,1
6,1,7,2023-05-05,679.7437241085422,2
6,2,3,2023-05-05,153.70402526016812,2
7,1,4,2023-05-05,388.42498520488124,1
7,2,6,2023-05-05,307.40805052033625,1
8,1,5,2023-05-05,485.53123150610156,5
8,2,7,2023-05-05,358.64272560705894,5
9,1,2,2023-05-05,194.21249260244062,4
9,2,3,2023-05-05,153.70402526016812,4
10,1,6,2023-05-05,582.6374778073218,4
10,2,4,2023-05-05,204.9387003468908,4
1,1,5,2023-05-06,485.53123150610156,2
1,2,2,2023-05-06,102.4693501734454,2
2,1,7,2023-05-06,679.7437241085422,3
2,2,7,2023-05-06,358.64272560705894,3
3,1,7,2023-05-06,679.7437241085422,4
3,2,7,2023-05-06,358.64272560705894,4
4,1,8,2023-05-06,776.8499704097625,5
4,2,7,2023-05-06,358.64272560705894,5
5,1,8,2023-05-06,776.8499704097625,1
5,2,9,2023-05-06,461.1120757805043,1
6,1,9,2023-05-06,873.9562167109827,2
6,2,1,2023-05-06,51.2346750867227,2
7,1,7,2023-05-06,679.7437241085422,1
7,2,1,2023-05-06,51.2346750867227,1
8,1,7,2023-05-06,679.7437241085422,5
8,2,10,2023-05-06,512.346750867227,5
9,1,9,2023-05-06,873.9562167109827,4
9,2,5,2023-05-06,256.1733754336135,4
10,1,5,2023-05-06,485.53123150610156,4
10,2,9,2023-05-06,461.1120757805043,4
1,1,6,2023-05-07,582.6374778073218,2
1,2,4,2023-05-07,204.9387003468908,2
2,1,1,2023-05-07,97.10624630122031,3
2,2,5,2023-05-07,256.1733754336135,3
3,1,10,2023-05-07,971.0624630122031,4
3,2,9,2023-05-07,461.1120757805043,4
4,1,1,2023-05-07,97.10624630122031,5
4,2,8,2023-05-07,409.8774006937816,5
5,1,4,2023-05-07,388.42498520488124,1
5,2,7,2023-05-07,358.64272560705894,1
6,1,3,2023-05-07,291.3187389036609,2
6,2,10,2023-05-07,512.346750867227,2
7,1,10,2023-05-07,971.0624630122031,1
7,2,5,2023-05-07,256.1733754336135,1
8,1,3,2023-05-07,291.3187389036609,5
8,2,3,2023-05-07,153.70402526016812,5
9,1,7,2023-05-07,679.7437241085422,4
9,2,10,2023-05-07,512.346750867227,4
10,1,8,2023-05-07,776.8499704097625,4
10,2,9,2023-05-07,461.1120757805043,4
1,1,5,2023-05-08,485.53123150610156,2
1,2,8,2023-05-08,409.8774006937816,2
2,1,8,2023-05-08,776.8499704097625,3
2,2,8,2023-05-08,409.8774006937816,3
3,1,1,2023-05-08,97.10624630122031,4
3,2,1,2023-05-08,51.2346750867227,4
4,1,3,2023-05-08,291.3187389036609,5
4,2,5,2023-05-08,256.1733754336135,5
5,1,5,2023-05-08,485.53123150610156,1
5,2,1,2023-05-08,51.2346750867227,1
6,1,2,2023-05-08,194.21249260244062,2
6,2,9,2023-05-08,461.1120757805043,2
7,1,3,2023-05-08,291.3187389036609,1
7,2,8,2023-05-08,409.8774006937816,1
8,1,5,2023-05-08,485.53123150610156,5
8,2,9,2023-05-08,461.1120757805043,5
9,1,9,2023-05-08,873.9562167109827,4
9,2,5,2023-05-08,256.1733754336135,4
10,1,9,2023-05-08,873.9562167109827,4
10,2,1,2023-05-08,51.2346750867227,4
1,1,5,2023-05-09,485.53123150610156,2
1,2,3,2023-05-09,153.70402526016812,2
2,1,2,2023-05-09,194.21249260244062,3
2,2,3,2023-05-09,153.70402526016812,3
3,1,7,2023-05-09,679.7437241085422,4
3,2,10,2023-05-09,512.346750867227,4
4,1,10,2023-05-09,971.0624630122031,5
4,2,10,2023-05-09,512.346750867227,5
5,1,8,2023-05-09,776.8499704097625,1
5,2,10,2023-05-09,512.346750867227,1
6,1,9,2023-05-09,873.9562167109827,2
6,2,1,2023-05-09,51.2346750867227,2
7,1,3,2023-05-09,291.3187389036609,1
7,2,10,2023-05-09,512.346750867227,1
8,1,9,2023-05-09,873.9562167109827,5
8,2,6,2023-05-09,307.40805052033625,5
9,1,5,2023-05-09,485.53123150610156,4
9,2,1,2023-05-09,51.2346750867227,4
10,1,8,2023-05-09,776.8499704097625,4
10,2,9,2023-05-09,461.1120757805043,4
1,1,10,2023-05-10,971.0624630122031,2
1,2,8,2023-05-10,409.8774006937816,2
2,1,9,2023-05-10,873.9562167109827,3
2,2,2,2023-05-10,102.4693501734454,3
3,1,5,2023-05-10,485.53123150610156,4
3,2,3,2023-05-10,153.70402526016812,4
4,1,9,2023-05-10,873.9562167109827,5
4,2,5,2023-05-10,256.1733754336135,5
5,1,4,2023-05-10,388.42498520488124,1
5,2,9,2023-05-10,461.1120757805043,1
6,1,5,2023-05-10,485.53123150610156,2
6,2,6,2023-05-10,307.40805052033625,2
7,1,9,2023-05-10,873.9562167109827,1
7,2,1,2023-05-10,51.2346750867227,1
8,1,10,2023-05-10,971.0624630122031,5
8,2,2,2023-05-10,102.4693501734454,5
9,1,5,2023-05-10,485.53123150610156,4
9,2,1,2023-05-10,51.2346750867227,4
10,1,1,2023-05-10,97.10624630122031,4
10,2,5,2023-05-10,256.1733754336135,4
1,1,4,2023-05-11,388.42498520488124,2
1,2,10,2023-05-11,512.346750867227,2
2,1,3,2023-05-11,291.3187389036609,3
2,2,1,2023-05-11,51.2346750867227,3
3,1,7,2023-05-11,679.7437241085422,4
3,2,2,2023-05-11,102.4693501734454,4
4,1,7,2023-05-11,679.7437241085422,5
4,2,5,2023-05-11,256.1733754336135,5
5,1,9,2023-05-11,873.9562167109827,1
5,2,7,2023-05-11,358.64272560705894,1
6,1,1,2023-05-11,97.10624630122031,2
6,2,2,2023-05-11,102.4693501734454,2
7,1,3,2023-05-11,291.3187389036609,1
7,2,5,2023-05-11,256.1733754336135,1
8,1,8,2023-05-11,776.8499704097625,5
8,2,3,2023-05-11,153.70402526016812,5
9,1,7,2023-05-11,679.7437241085422,4
9,2,5,2023-05-11,256.1733754336135,4
10,1,3,2023-05-11,291.3187389036609,4
10,2,9,2023-05-11,461.1120757805043,4
1,1,8,2023-05-12,776.8499704097625,2
1,2,9,2023-05-12,461.1120757805043,2
2,1,2,2023-05-12,194.21249260244062,3
2,2,4,2023-05-12,204.9387003468908,3
3,1,1,2023-05-12,97.10624630122031,4
3,2,7,2023-05-12,358.64272560705894,4
4,1,9,2023-05-12,873.9562167109827,5
4,2,2,2023-05-12,102.4693501734454,5
5,1,3,2023-05-12,291.3187389036609,1
5,2,7,2023-05-12,358.64272560705894,1
6,1,5,2023-05-12,485.53123150610156,2
6,2,3,2023-05-12,153.70402526016812,2
7,1,3,2023-05-12,291.3187389036609,1
7,2,4,2023-05-12,204.9387003468908,1
8,1,10,2023-05-12,971.0624630122031,5
8,2,7,2023-05-12,358.64272560705894,5
9,1,9,2023-05-12,873.9562167109827,4
9,2,8,2023-05-12,409.8774006937816,4
10,1,6,2023-05-12,582.6374778073218,4
10,2,9,2023-05-12,461.1120757805043,4
1,1,5,2023-05-13,485.53123150610156,2
1,2,5,2023-05-13,256.1733754336135,2
2,1,10,2023-05-13,971.0624630122031,3
2,2,8,2023-05-13,409.8774006937816,3
3,1,10,2023-05-13,971.0624630122031,4
3,2,1,2023-05-13,51.2346750867227,4
4,1,6,2023-05-13,582.6374778073218,5
4,2,10,2023-05-13,512.346750867227,5
5,1,3,2023-05-13,291.3187389036609,1
5,2,8,2023-05-13,409.8774006937816,1
6,1,7,2023-05-13,679.7437241085422,2
6,2,1,2023-05-13,51.2346750867227,2
7,1,5,2023-05-13,485.53123150610156,1
7,2,9,2023-05-13,461.1120757805043,1
8,1,4,2023-05-13,388.42498520488124,5
8,2,10,2023-05-13,512.346750867227,5
9,1,2,2023-05-13,194.21249260244062,4
9,2,9,2023-05-13,461.1120757805043,4
10,1,2,2023-05-13,194.21249260244062,4
10,2,10,2023-05-13,512.346750867227,4
1,1,9,2023-05-14,873.9562167109827,2
1,2,2,2023-05-14,102.4693501734454,2
2,1,10,2023-05-14,971.0624630122031,3
2,2,5,2023-05-14,256.1733754336135,3
3,1,3,2023-05-14,291.3187389036609,4
3,2,6,2023-05-14,307.40805052033625,4
4,1,7,2023-05-14,679.7437241085422,5
4,2,4,2023-05-14,204.9387003468908,5
5,1,1,2023-05-14,97.10624630122031,1
5,2,1,2023-05-14,51.2346750867227,1
6,1,3,2023-05-14,291.3187389036609,2
6,2,3,2023-05-14,153.70402526016812,2
7,1,1,2023-05-14,97.10624630122031,1
7,2,10,2023-05-14,512.346750867227,1
8,1,6,2023-05-14,582.6374778073218,5
8,2,6,2023-05-14,307.40805052033625,5
9,1,1,2023-05-14,97.10624630122031,4
9,2,3,2023-05-14,153.70402526016812,4
10,1,1,2023-05-14,97.10624630122031,4
10,2,8,2023-05-14,409.8774006937816,4
1,1,6,2023-05-15,582.6374778073218,2
1,2,7,2023-05-15,358.64272560705894,2
2,1,6,2023-05-15,582.6374778073218,3
2,2,7,2023-05-15,358.64272560705894,3
3,1,6,2023-05-15,582.6374778073218,4
3,2,1,2023-05-15,51.2346750867227,4
4,1,5,2023-05-15,485.53123150610156,5
4,2,10,2023-05-15,512.346750867227,5
5,1,6,2023-05-15,582.6374778073218,1
5,2,1,2023-05-15,51.2346750867227,1
6,1,10,2023-05-15,971.0624630122031,2
6,2,6,2023-05-15,307.40805052033625,2
7,1,10,2023-05-15,971.0624630122031,1
7,2,8,2023-05-15,409.8774006937816,1
8,1,4,2023-05-15,388.42498520488124,5
8,2,6,2023-05-15,307.40805052033625,5
9,1,7,2023-05-15,679.7437241085422,4
9,2,8,2023-05-15,409.8774006937816,4
10,1,2,2023-05-15,194.21249260244062,4
10,2,3,2023-05-15,153.70402526016812,4
1,1,6,2023-05-16,582.6374778073218,2
1,2,6,2023-05-16,307.40805052033625,2
2,1,4,2023-05-16,388.42498520488124,3
2,2,1,2023-05-16,51.2346750867227,3
3,1,8,2023-05-16,776.8499704097625,4
3,2,10,2023-05-16,512.346750867227,4
4,1,1,2023-05-16,97.10624630122031,5
4,2,10,2023-05-16,512.346750867227,5
5,1,4,2023-05-16,388.42498520488124,1
5,2,6,2023-05-16,307.40805052033625,1
6,1,5,2023-05-16,485.53123150610156,2
6,2,8,2023-05-16,409.8774006937816,2
7,1,3,2023-05-16,291.3187389036609,1
7,2,3,2023-05-16,153.70402526016812,1
8,1,7,2023-05-16,679.7437241085422,5
8,2,3,2023-05-16,153.70402526016812,5
9,1,3,2023-05-16,291.3187389036609,4
9,2,8,2023-05-16,409.8774006937816,4
10,1,8,2023-05-16,776.8499704097625,4
10,2,6,2023-05-16,307.40805052033625,4
1,1,4,2023-05-17,388.42498520488124,2
1,2,9,2023-05-17,461.1120757805043,2
2,1,2,2023-05-17,194.21249260244062,3
2,2,7,2023-05-17,358.64272560705894,3
3,1,1,2023-05-17,97.10624630122031,4
3,2,5,2023-05-17,256.1733754336135,4
4,1,9,2023-05-17,873.9562167109827,5
4,2,7,2023-05-17,358.64272560705894,5
5,1,6,2023-05-17,582.6374778073218,1
5,2,7,2023-05-17,358.64272560705894,1
6,1,10,2023-05-17,971.0624630122031,2
6,2,5,2023-05-17,256.1733754336135,2
7,1,6,2023-05-17,582.6374778073218,1
7,2,5,2023-05-17,256.1733754336135,1
8,1,4,2023-05-17,388.42498520488124,5
8,2,2,2023-05-17,102.4693501734454,5
9,1,5,2023-05-17,485.53123150610156,4
9,2,4,2023-05-17,204.9387003468908,4
10,1,2,2023-05-17,194.21249260244062,4
10,2,2,2023-05-17,102.4693501734454,4
1,1,4,2023-05-18,388.42498520488124,2
1,2,9,2023-05-18,461.1120757805043,2
2,1,8,2023-05-18,776.8499704097625,3
2,2,1,2023-05-18,51.2346750867227,3
3,1,8,2023-05-18,776.8499704097625,4
3,2,5,2023-05-18,256.1733754336135,4
4,1,7,2023-05-18,679.7437241085422,5
4,2,3,2023-05-18,153.70402526016812,5
5,1,1,2023-05-18,97.10624630122031,1
5,2,9,2023-05-18,461.1120757805043,1
6,1,9,2023-05-18,873.9562167109827,2
6,2,8,2023-05-18,409.8774006937816,2
7,1,9,2023-05-18,873.9562167109827,1
7,2,8,2023-05-18,409.8774006937816,1
8,1,5,2023-05-18,485.53123150610156,5
8,2,7,2023-05-18,358.64272560705894,5
9,1,1,2023-05-18,97.10624630122031,4
9,2,10,2023-05-18,512.346750867227,4
10,1,8,2023-05-18,776.8499704097625,4
10,2,5,2023-05-18,256.1733754336135,4
1,1,1,2023-05-19,97.10624630122031,2
1,2,2,2023-05-19,102.4693501734454,2
2,1,3,2023-05-19,291.3187389036609,3
2,2,6,2023-05-19,307.40805052033625,3
3,1,3,2023-05-19,291.3187389036609,4
3,2,1,2023-05-19,51.2346750867227,4
4,1,10,2023-05-19,971.0624630122031,5
4,2,5,2023-05-19,256.1733754336135,5
5,1,5,2023-05-19,485.53123150610156,1
5,2,8,2023-05-19,409.8774006937816,1
6,1,8,2023-05-19,776.8499704097625,2
6,2,8,2023-05-19,409.8774006937816,2
7,1,9,2023-05-19,873.9562167109827,1
7,2,10,2023-05-19,512.346750867227,1
8,1,3,2023-05-19,291.3187389036609,5
8,2,2,2023-05-19,102.4693501734454,5
9,1,5,2023-05-19,485.53123150610156,4
9,2,10,2023-05-19,512.346750867227,4
10,1,5,2023-05-19,485.53123150610156,4
10,2,9,2023-05-19,461.1120757805043,4
1,1,6,2023-05-20,582.6374778073218,2
1,2,3,2023-05-20,153.70402526016812,2
2,1,7,2023-05-20,679.7437241085422,3
2,2,8,2023-05-20,409.8774006937816,3
3,1,4,2023-05-20,388.42498520488124,4
3,2,9,2023-05-20,461.1120757805043,4
4,1,10,2023-05-20,971.0624630122031,5
4,2,9,2023-05-20,461.1120757805043,5
5,1,5,2023-05-20,485.53123150610156,1
5,2,6,2023-05-20,307.40805052033625,1
6,1,4,2023-05-20,388.42498520488124,2
6,2,4,2023-05-20,204.9387003468908,2
7,1,7,2023-05-20,679.7437241085422,1
7,2,8,2023-05-20,409.8774006937816,1
8,1,10,2023-05-20,971.0624630122031,5
8,2,9,2023-05-20,461.1120757805043,5
9,1,3,2023-05-20,291.3187389036609,4
9,2,6,2023-05-20,307.40805052033625,4
10,1,4,2023-05-20,388.42498520488124,4
10,2,7,2023-05-20,358.64272560705894,4
1,1,1,2023-05-21,97.10624630122031,2
1,2,3,2023-05-21,153.70402526016812,2
2,1,7,2023-05-21,679.7437241085422,3
2,2,9,2023-05-21,461.1120757805043,3
3,1,7,2023-05-21,679.7437241085422,4
3,2,5,2023-05-21,256.1733754336135,4
4,1,3,2023-05-21,291.3187389036609,5
4,2,10,2023-05-21,512.346750867227,5
5,1,9,2023-05-21,873.9562167109827,1
5,2,5,2023-05-21,256.1733754336135,1
6,1,1,2023-05-21,97.10624630122031,2
6,2,4,2023-05-21,204.9387003468908,2
7,1,10,2023-05-21,971.0624630122031,1
7,2,2,2023-05-21,102.4693501734454,1
8,1,6,2023-05-21,582.6374778073218,5
8,2,1,2023-05-21,51.2346750867227,5
9,1,2,2023-05-21,194.21249260244062,4
9,2,10,2023-05-21,512.346750867227,4
10,1,2,2023-05-21,194.21249260244062,4
10,2,3,2023-05-21,153.70402526016812,4
1,1,8,2023-05-22,776.8499704097625,2
1,2,10,2023-05-22,512.346750867227,2
2,1,3,2023-05-22,291.3187389036609,3
2,2,7,2023-05-22,358.64272560705894,3
3,1,10,2023-05-22,971.0624630122031,4
3,2,6,2023-05-22,307.40805052033625,4
4,1,6,2023-05-22,582.6374778073218,5
4,2,9,2023-05-22,461.1120757805043,5
5,1,5,2023-05-22,485.53123150610156,1
5,2,8,2023-05-22,409.8774006937816,1
6,1,10,2023-05-22,971.0624630122031,2
6,2,2,2023-05-22,102.4693501734454,2
7,1,6,2023-05-22,582.6374778073218,1
7,2,6,2023-05-22,307.40805052033625,1
8,1,4,2023-05-22,388.42498520488124,5
8,2,2,2023-05-22,102.4693501734454,5
9,1,4,2023-05-22,388.42498520488124,4
9,2,3,2023-05-22,153.70402526016812,4
10,1,7,2023-05-22,679.7437241085422,4
10,2,5,2023-05-22,256.1733754336135,4
1,1,5,2023-05-23,485.53123150610156,2
1,2,7,2023-05-23,358.64272560705894,2
2,1,9,2023-05-23,873.9562167109827,3
2,2,8,2023-05-23,409.8774006937816,3
3,1,6,2023-05-23,582.6374778073218,4
3,2,9,2023-05-23,461.1120757805043,4
4,1,5,2023-05-23,485.53123150610156,5
4,2,2,2023-05-23,102.4693501734454,5
5,1,10,2023-05-23,971.0624630122031,1
5,2,10,2023-05-23,512.346750867227,1
6,1,6,2023-05-23,582.6374778073218,2
6,2,6,2023-05-23,307.40805052033625,2
7,1,3,2023-05-23,291.3187389036609,1
7,2,9,2023-05-23,461.1120757805043,1
8,1,3,2023-05-23,291.3187389036609,5
8,2,2,2023-05-23,102.4693501734454,5
9,1,4,2023-05-23,388.42498520488124,4
9,2,5,2023-05-23,256.1733754336135,4
10,1,4,2023-05-23,388.42498520488124,4
10,2,10,2023-05-23,512.346750867227,4
1,1,10,2023-05-24,971.0624630122031,2
1,2,5,2023-05-24,256.1733754336135,2
2,1,8,2023-05-24,776.8499704097625,3
2,2,5,2023-05-24,256.1733754336135,3
3,1,9,2023-05-24,873.9562167109827,4
3,2,6,2023-05-24,307.40805052033625,4
4,1,3,2023-05-24,291.3187389036609,5
4,2,3,2023-05-24,153.70402526016812,5
5,1,8,2023-05-24,776.8499704097625,1
5,2,4,2023-05-24,204.9387003468908,1
6,1,2,2023-05-24,194.21249260244062,2
6,2,9,2023-05-24,461.1120757805043,2
7,1,1,2023-05-24,97.10624630122031,1
7,2,3,2023-05-24,153.70402526016812,1
8,1,4,2023-05-24,388.42498520488124,5
8,2,6,2023-05-24,307.40805052033625,5
9,1,7,2023-05-24,679.7437241085422,4
9,2,5,2023-05-24,256.1733754336135,4
10,1,9,2023-05-24,873.9562167109827,4
10,2,10,2023-05-24,512.346750867227,4
1,1,6,2023-05-25,582.6374778073218,2
1,2,9,2023-05-25,461.1120757805043,2
2,1,3,2023-05-25,291.3187389036609,3
2,2,6,2023-05-25,307.40805052033625,3
3,1,1,2023-05-25,97.10624630122031,4
3,2,5,2023-05-25,256.1733754336135,4
4,1,2,2023-05-25,194.21249260244062,5
4,2,10,2023-05-25,512.346750867227,5
5,1,5,2023-05-25,485.53123150610156,1
5,2,2,2023-05-25,102.4693501734454,1
6,1,6,2023-05-25,582.6374778073218,2
6,2,8,2023-05-25,409.8774006937816,2
7,1,2,2023-05-25,194.21249260244062,1
7,2,4,2023-05-25,204.9387003468908,1
8,1,2,2023-05-25,194.21249260244062,5
8,2,9,2023-05-25,461.1120757805043,5
9,1,1,2023-05-25,97.10624630122031,4
9,2,6,2023-05-25,307.40805052033625,4
10,1,3,2023-05-25,291.3187389036609,4
10,2,4,2023-05-25,204.9387003468908,4
1,1,6,2023-05-26,582.6374778073218,2
1,2,10,2023-05-26,512.346750867227,2
2,1,10,2023-05-26,971.0624630122031,3
2,2,9,2023-05-26,461.1120757805043,3
3,1,5,2023-05-26,485.53123150610156,4
3,2,8,2023-05-26,409.8774006937816,4
4,1,8,2023-05-26,776.8499704097625,5
4,2,3,2023-05-26,153.70402526016812,5
5,1,1,2023-05-26,97.10624630122031,1
5,2,2,2023-05-26,102.4693501734454,1
6,1,6,2023-05-26,582.6374778073218,2
6,2,3,2023-05-26,153.70402526016812,2
7,1,4,2023-05-26,388.42498520488124,1
7,2,7,2023-05-26,358.64272560705894,1
8,1,9,2023-05-26,873.9562167109827,5
8,2,2,2023-05-26,102.4693501734454,5
9,1,4,2023-05-26,388.42498520488124,4
9,2,6,2023-05-26,307.40805052033625,4
10,1,9,2023-05-26,873.9562167109827,4
10,2,1,2023-05-26,51.2346750867227,4
1,1,3,2023-05-27,291.3187389036609,2
1,2,2,2023-05-27,102.4693501734454,2
2,1,9,2023-05-27,873.9562167109827,3
2,2,8,2023-05-27,409.8774006937816,3
3,1,4,2023-05-27,388.42498520488124,4
3,2,9,2023-05-27,461.1120757805043,4
4,1,2,2023-05-27,194.21249260244062,5
4,2,5,2023-05-27,256.1733754336135,5
5,1,7,2023-05-27,679.7437241085422,1
5,2,6,2023-05-27,307.40805052033625,1
6,1,8,2023-05-27,776.8499704097625,2
6,2,3,2023-05-27,153.70402526016812,2
7,1,3,2023-05-27,291.3187389036609,1
7,2,1,2023-05-27,51.2346750867227,1
8,1,2,2023-05-27,194.21249260244062,5
8,2,4,2023-05-27,204.9387003468908,5
9,1,9,2023-05-27,873.9562167109827,4
9,2,4,2023-05-27,204.9387003468908,4
10,1,2,2023-05-27,194.21249260244062,4
10,2,10,2023-05-27,512.346750867227,4
1,1,3,2023-05-28,291.3187389036609,2
1,2,1,2023-05-28,51.2346750867227,2
2,1,1,2023-05-28,97.10624630122031,3
2,2,1,2023-05-28,51.2346750867227,3
3,1,4,2023-05-28,388.42498520488124,4
3,2,6,2023-05-28,307.40805052033625,4
4,1,1,2023-05-28,97.10624630122031,5
4,2,8,2023-05-28,409.8774006937816,5
5,1,9,2023-05-28,873.9562167109827,1
5,2,2,2023-05-28,102.4693501734454,1
6,1,8,2023-05-28,776.8499704097625,2
6,2,6,2023-05-28,307.40805052033625,2
7,1,1,2023-05-28,97.10624630122031,1
7,2,10,2023-05-28,512.346750867227,1
8,1,7,2023-05-28,679.7437241085422,5
8,2,2,2023-05-28,102.4693501734454,5
9,1,4,2023-05-28,388.42498520488124,4
9,2,4,2023-05-28,204.9387003468908,4
10,1,9,2023-05-28,873.9562167109827,4
10,2,7,2023-05-28,358.64272560705894,4
1,1,6,2023-05-29,582.6374778073218,2
1,2,2,2023-05-29,102.4693501734454,2
2,1,9,2023-05-29,873.9562167109827,3
2,2,9,2023-05-29,461.1120757805043,3
3,1,3,2023-05-29,291.3187389036609,4
3,2,8,2023-05-29,409.8774006937816,4
4,1,5,2023-05-29,485.53123150610156,5
4,2,7,2023-05-29,358.64272560705894,5
5,1,1,2023-05-29,97.10624630122031,1
5,2,9,2023-05-29,461.1120757805043,1
6,1,7,2023-05-29,679.7437241085422,2
6,2,7,2023-05-29,358.64272560705894,2
7,1,4,2023-05-29,388.42498520488124,1
7,2,4,2023-05-29,204.9387003468908,1
8,1,7,2023-05-29,679.7437241085422,5
8,2,7,2023-05-29,358.64272560705894,5
9,1,1,2023-05-29,97.10624630122031,4
9,2,6,2023-05-29,307.40805052033625,4
10,1,1,2023-05-29,97.10624630122031,4
10,2,5,2023-05-29,256.1733754336135,4
1,1,6,2023-05-30,582.6374778073218,2
1,2,5,2023-05-30,256.1733754336135,2
2,1,6,2023-05-30,582.6374778073218,3
2,2,3,2023-05-30,153.70402526016812,3
3,1,7,2023-05-30,679.7437241085422,4
3,2,4,2023-05-30,204.9387003468908,4
4,1,9,2023-05-30,873.9562167109827,5
4,2,4,2023-05-30,204.9387003468908,5
5,1,3,2023-05-30,291.3187389036609,1
5,2,8,2023-05-30,409.8774006937816,1
6,1,6,2023-05-30,582.6374778073218,2
6,2,10,2023-05-30,512.346750867227,2
7,1,1,2023-05-30,97.10624630122031,1
7,2,4,2023-05-30,204.9387003468908,1
8,1,8,2023-05-30,776.8499704097625,5
8,2,8,2023-05-30,409.8774006937816,5
9,1,3,2023-05-30,291.3187389036609,4
9,2,6,2023-05-30,307.40805052033625,4
10,1,10,2023-05-30,971.0624630122031,4
10,2,6,2023-05-30,307.40805052033625,4
